CustomerID,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
429930.0,26.0,Male,48.0,29.0,0.0,17.0,Standard,Quarterly,724.87,23.0,0.0
206201.0,46.0,Female,38.0,14.0,5.0,28.0,Basic,Annual,970.27,19.0,1.0
413017.0,29.0,Male,46.0,22.0,2.0,8.0,Standard,Quarterly,892.92,11.0,0.0
356671.0,47.0,Female,5.0,19.0,2.0,19.0,Premium,Annual,970.25,15.0,0.0
436652.0,38.0,Male,18.0,30.0,3.0,12.0,Basic,Annual,723.41,29.0,0.0
426158.0,48.0,Female,30.0,30.0,3.0,2.0,Basic,Quarterly,970.46,5.0,0.0
74305.0,44.0,Male,13.0,1.0,10.0,17.0,Premium,Annual,456.0,6.0,1.0
211869.0,23.0,Female,58.0,21.0,10.0,13.0,Premium,Annual,215.26,16.0,1.0
25122.0,43.0,Male,8.0,13.0,6.0,7.0,Premium,Quarterly,224.0,25.0,1.0
308537.0,46.0,Male,29.0,1.0,4.0,9.0,Premium,Annual,566.0,12.0,0.0
154352.0,57.0,Female,33.0,29.0,8.0,28.0,Basic,Annual,343.0,19.0,1.0
215752.0,36.0,Female,43.0,27.0,9.0,0.0,Premium,Monthly,549.43,17.0,1.0
368691.0,20.0,Female,35.0,12.0,0.0,5.0,Premium,Quarterly,961.14,3.0,0.0
88893.0,36.0,Male,47.0,23.0,9.0,12.0,Basic,Monthly,326.0,7.0,1.0
56345.0,53.0,Male,22.0,18.0,8.0,6.0,Standard,Monthly,427.0,22.0,1.0
78715.0,39.0,Female,9.0,7.0,4.0,27.0,Standard,Quarterly,913.0,29.0,1.0
376793.0,49.0,Female,58.0,18.0,1.0,11.0,Standard,Quarterly,539.79,6.0,0.0
129578.0,32.0,Female,4.0,3.0,7.0,29.0,Basic,Monthly,436.0,26.0,1.0
308594.0,19.0,Male,51.0,27.0,1.0,3.0,Standard,Annual,719.51,30.0,0.0
174478.0,30.0,Male,40.0,2.0,6.0,28.0,Basic,Annual,562.0,21.0,1.0
75009.0,46.0,Female,5.0,15.0,10.0,7.0,Basic,Quarterly,853.0,6.0,1.0
11567.0,44.0,Male,13.0,13.0,9.0,6.0,Basic,Monthly,371.0,22.0,1.0
362218.0,26.0,Female,43.0,11.0,2.0,9.0,Standard,Quarterly,673.06,15.0,0.0
74784.0,64.0,Female,18.0,10.0,3.0,13.0,Premium,Monthly,916.0,21.0,1.0
119443.0,39.0,Male,55.0,13.0,2.0,28.0,Basic,Monthly,578.0,23.0,1.0
281689.0,40.0,Female,15.0,21.0,1.0,12.0,Premium,Annual,751.14,4.0,0.0
141673.0,48.0,Female,18.0,30.0,4.0,14.0,Premium,Monthly,147.0,6.0,1.0
146813.0,53.0,Female,53.0,18.0,0.0,23.0,Basic,Monthly,883.0,10.0,1.0
85385.0,54.0,Female,25.0,11.0,9.0,27.0,Standard,Quarterly,701.0,21.0,1.0
312548.0,29.0,Female,2.0,29.0,1.0,19.0,Standard,Quarterly,835.82,6.0,0.0
252366.0,22.0,Female,11.0,25.0,10.0,27.0,Basic,Annual,124.48,17.0,1.0
172021.0,21.0,Male,1.0,15.0,8.0,24.0,Premium,Monthly,972.0,10.0,1.0
166745.0,51.0,Female,21.0,10.0,7.0,30.0,Basic,Annual,165.0,7.0,1.0
125514.0,47.0,Male,38.0,11.0,9.0,0.0,Standard,Monthly,222.0,21.0,1.0
369070.0,48.0,Male,39.0,8.0,0.0,5.0,Premium,Quarterly,625.11,18.0,0.0
68320.0,65.0,Female,43.0,20.0,7.0,13.0,Basic,Quarterly,528.0,23.0,1.0
239645.0,56.0,Female,17.0,1.0,3.0,25.0,Premium,Quarterly,553.94,1.0,1.0
208225.0,54.0,Male,19.0,20.0,3.0,20.0,Standard,Quarterly,255.57,29.0,1.0
261088.0,37.0,Male,24.0,11.0,1.0,17.0,Basic,Annual,911.77,30.0,0.0
57160.0,47.0,Male,52.0,22.0,4.0,2.0,Basic,Annual,113.0,7.0,1.0
384181.0,49.0,Female,5.0,28.0,3.0,14.0,Premium,Quarterly,945.44,6.0,0.0
150927.0,58.0,Male,36.0,6.0,3.0,4.0,Basic,Monthly,143.0,13.0,1.0
107727.0,60.0,Male,49.0,8.0,9.0,4.0,Premium,Quarterly,924.0,14.0,1.0
208285.0,21.0,Female,30.0,15.0,3.0,28.0,Standard,Annual,359.93,5.0,1.0
62597.0,43.0,Male,32.0,19.0,5.0,19.0,Basic,Annual,976.0,23.0,1.0
268545.0,43.0,Male,59.0,23.0,4.0,11.0,Standard,Annual,841.41,30.0,0.0
60093.0,63.0,Female,14.0,25.0,6.0,2.0,Basic,Annual,595.0,5.0,1.0
261150.0,34.0,Male,42.0,3.0,3.0,5.0,Premium,Annual,581.96,6.0,0.0
333753.0,23.0,Male,34.0,17.0,0.0,7.0,Premium,Annual,786.51,16.0,0.0
23226.0,60.0,Female,9.0,12.0,3.0,9.0,Standard,Quarterly,580.0,12.0,1.0
291341.0,25.0,Male,16.0,18.0,2.0,17.0,Standard,Quarterly,838.85,5.0,0.0
275583.0,47.0,Male,32.0,22.0,3.0,6.0,Premium,Quarterly,604.6,19.0,0.0
106227.0,65.0,Female,59.0,26.0,5.0,21.0,Standard,Annual,996.0,25.0,1.0
102216.0,61.0,Male,10.0,26.0,9.0,7.0,Premium,Annual,849.0,23.0,1.0
15992.0,39.0,Female,2.0,26.0,9.0,18.0,Premium,Quarterly,605.0,25.0,1.0
77568.0,44.0,Male,10.0,26.0,10.0,9.0,Premium,Monthly,915.0,29.0,1.0
11442.0,18.0,Male,31.0,23.0,1.0,29.0,Standard,Quarterly,988.0,9.0,1.0
289286.0,29.0,Female,25.0,11.0,0.0,6.0,Premium,Quarterly,945.73,11.0,0.0
384305.0,34.0,Male,4.0,22.0,3.0,8.0,Premium,Annual,920.53,28.0,0.0
443880.0,45.0,Male,32.0,29.0,4.0,20.0,Standard,Annual,601.83,18.0,0.0
43603.0,42.0,Female,38.0,2.0,8.0,26.0,Premium,Annual,258.0,30.0,1.0
120798.0,32.0,Male,5.0,7.0,5.0,1.0,Premium,Monthly,332.0,6.0,1.0
347268.0,32.0,Male,7.0,3.0,3.0,9.0,Basic,Quarterly,682.42,6.0,0.0
40019.0,51.0,Male,48.0,19.0,8.0,10.0,Premium,Annual,778.0,7.0,1.0
20043.0,43.0,Female,18.0,13.0,8.0,11.0,Premium,Monthly,673.0,2.0,1.0
189652.0,46.0,Male,48.0,5.0,4.0,5.0,Premium,Annual,156.0,9.0,1.0
33305.0,21.0,Male,59.0,7.0,8.0,4.0,Basic,Annual,745.0,3.0,1.0
136222.0,55.0,Male,47.0,23.0,2.0,28.0,Basic,Annual,263.0,9.0,1.0
202236.0,22.0,Male,18.0,29.0,6.0,22.0,Basic,Quarterly,456.0,10.0,1.0
101353.0,61.0,Male,9.0,29.0,3.0,20.0,Basic,Quarterly,155.0,8.0,1.0
108194.0,31.0,Male,54.0,9.0,2.0,23.0,Basic,Quarterly,722.0,2.0,1.0
200229.0,28.0,Male,55.0,7.0,6.0,8.0,Basic,Quarterly,414.0,14.0,1.0
8610.0,47.0,Female,21.0,5.0,0.0,30.0,Premium,Annual,357.0,23.0,1.0
301196.0,29.0,Male,6.0,26.0,0.0,3.0,Basic,Annual,809.62,14.0,0.0
57808.0,57.0,Female,27.0,1.0,7.0,4.0,Basic,Monthly,441.0,15.0,1.0
216246.0,54.0,Male,57.0,7.0,9.0,10.0,Premium,Annual,692.14,16.0,1.0
368294.0,33.0,Male,47.0,29.0,2.0,15.0,Standard,Annual,666.78,28.0,0.0
385768.0,50.0,Female,5.0,29.0,0.0,14.0,Premium,Annual,824.64,11.0,0.0
281721.0,36.0,Male,17.0,23.0,2.0,20.0,Standard,Quarterly,822.09,24.0,0.0
523.0,29.0,Female,45.0,18.0,3.0,22.0,Premium,Quarterly,458.0,8.0,1.0
402111.0,37.0,Female,37.0,10.0,3.0,14.0,Standard,Annual,559.0,8.0,0.0
279381.0,40.0,Male,43.0,10.0,0.0,13.0,Basic,Annual,886.58,15.0,0.0
195233.0,48.0,Male,54.0,6.0,7.0,28.0,Premium,Quarterly,987.0,14.0,1.0
363519.0,31.0,Female,40.0,8.0,3.0,4.0,Standard,Quarterly,566.96,8.0,0.0
440863.0,20.0,Female,36.0,2.0,1.0,6.0,Premium,Annual,782.59,2.0,0.0
231925.0,27.0,Female,33.0,30.0,6.0,10.0,Basic,Monthly,654.22,26.0,1.0
437781.0,44.0,Male,46.0,25.0,3.0,16.0,Basic,Quarterly,964.4,1.0,0.0
96995.0,32.0,Female,43.0,10.0,4.0,4.0,Premium,Monthly,565.0,1.0,1.0
347044.0,41.0,Female,42.0,26.0,4.0,13.0,Basic,Quarterly,848.63,3.0,0.0
298730.0,39.0,Female,5.0,5.0,1.0,11.0,Premium,Annual,934.02,12.0,0.0
308854.0,35.0,Male,53.0,12.0,3.0,7.0,Standard,Quarterly,892.32,6.0,0.0
445561.0,33.0,Male,43.0,12.0,0.0,3.0,Standard,Quarterly,530.1,25.0,0.0
125154.0,56.0,Male,43.0,23.0,8.0,5.0,Standard,Monthly,499.0,27.0,1.0
348002.0,38.0,Male,19.0,27.0,0.0,5.0,Standard,Annual,693.88,23.0,0.0
376426.0,48.0,Female,52.0,24.0,4.0,11.0,Basic,Annual,867.15,7.0,0.0
277421.0,48.0,Male,26.0,12.0,3.0,6.0,Standard,Annual,590.15,25.0,0.0
155560.0,46.0,Male,6.0,22.0,3.0,7.0,Standard,Quarterly,859.0,10.0,0.0
249737.0,22.0,Female,42.0,9.0,2.0,12.0,Premium,Monthly,658.57,2.0,1.0
237265.0,53.0,Female,39.0,9.0,7.0,27.0,Basic,Monthly,368.23,18.0,1.0
31415.0,49.0,Male,30.0,22.0,7.0,6.0,Standard,Annual,353.0,30.0,1.0
313108.0,50.0,Male,60.0,17.0,1.0,4.0,Standard,Annual,872.35,21.0,0.0
445987.0,30.0,Male,24.0,24.0,0.0,9.0,Premium,Annual,740.95,29.0,0.0
362981.0,40.0,Male,58.0,19.0,2.0,19.0,Basic,Annual,670.94,17.0,0.0
23009.0,47.0,Male,50.0,11.0,4.0,30.0,Premium,Quarterly,761.0,28.0,1.0
284970.0,23.0,Male,8.0,13.0,1.0,14.0,Basic,Quarterly,854.21,3.0,0.0
416619.0,35.0,Female,42.0,6.0,0.0,14.0,Standard,Quarterly,828.92,5.0,0.0
146621.0,32.0,Female,20.0,22.0,6.0,29.0,Premium,Annual,899.0,15.0,1.0
209621.0,21.0,Female,8.0,16.0,6.0,3.0,Basic,Monthly,857.63,5.0,1.0
85216.0,46.0,Female,8.0,19.0,2.0,0.0,Premium,Monthly,160.0,16.0,1.0
5065.0,31.0,Female,45.0,26.0,0.0,10.0,Standard,Annual,921.0,1.0,0.0
377985.0,40.0,Male,25.0,30.0,2.0,6.0,Premium,Quarterly,991.79,26.0,0.0
58419.0,51.0,Male,57.0,13.0,4.0,30.0,Standard,Quarterly,967.0,21.0,1.0
214968.0,60.0,Male,16.0,14.0,5.0,23.0,Standard,Quarterly,410.06,9.0,1.0
63833.0,48.0,Male,13.0,18.0,8.0,21.0,Basic,Annual,423.0,6.0,1.0
266682.0,45.0,Male,2.0,28.0,2.0,17.0,Standard,Annual,837.85,30.0,0.0
174389.0,55.0,Female,32.0,4.0,7.0,22.0,Basic,Annual,970.0,5.0,1.0
342721.0,21.0,Male,32.0,26.0,2.0,15.0,Basic,Annual,841.81,28.0,0.0
37862.0,26.0,Male,12.0,18.0,3.0,2.0,Basic,Quarterly,196.0,19.0,1.0
96103.0,24.0,Female,51.0,2.0,4.0,19.0,Standard,Monthly,886.0,27.0,1.0
14524.0,19.0,Male,30.0,29.0,4.0,28.0,Premium,Quarterly,286.0,23.0,1.0
202213.0,64.0,Male,9.0,27.0,10.0,13.0,Premium,Quarterly,282.0,2.0,1.0
336445.0,37.0,Male,11.0,3.0,2.0,17.0,Premium,Annual,628.94,13.0,0.0
363282.0,27.0,Female,2.0,22.0,1.0,12.0,Standard,Annual,614.0,8.0,0.0
137720.0,21.0,Female,33.0,23.0,3.0,5.0,Basic,Monthly,183.0,6.0,1.0
314267.0,25.0,Male,45.0,7.0,1.0,16.0,Standard,Annual,641.9,18.0,0.0
228015.0,44.0,Female,43.0,5.0,9.0,10.0,Standard,Annual,400.05,12.0,1.0
91860.0,55.0,Male,39.0,19.0,7.0,29.0,Premium,Annual,347.0,22.0,1.0
420913.0,48.0,Male,28.0,30.0,1.0,17.0,Standard,Quarterly,523.29,27.0,0.0
196263.0,60.0,Female,26.0,28.0,2.0,29.0,Premium,Monthly,196.0,26.0,1.0
148822.0,39.0,Female,49.0,3.0,4.0,27.0,Basic,Annual,640.0,29.0,1.0
280213.0,50.0,Female,29.0,4.0,4.0,0.0,Standard,Quarterly,522.99,13.0,0.0
324925.0,43.0,Female,37.0,20.0,0.0,19.0,Basic,Quarterly,961.49,1.0,0.0
196919.0,35.0,Male,37.0,19.0,7.0,16.0,Basic,Annual,206.0,1.0,1.0
234779.0,28.0,Female,27.0,3.0,0.0,3.0,Premium,Annual,363.03,22.0,1.0
221567.0,49.0,Female,23.0,30.0,5.0,9.0,Standard,Quarterly,600.77,17.0,1.0
412354.0,33.0,Male,32.0,14.0,1.0,6.0,Premium,Annual,805.49,8.0,0.0
404495.0,25.0,Female,4.0,24.0,1.0,13.0,Standard,Quarterly,679.41,15.0,0.0
91034.0,37.0,Female,37.0,24.0,7.0,1.0,Basic,Quarterly,995.0,30.0,1.0
294007.0,42.0,Female,42.0,17.0,2.0,18.0,Premium,Annual,956.63,9.0,0.0
194291.0,21.0,Female,59.0,11.0,7.0,14.0,Basic,Monthly,361.0,24.0,1.0
55843.0,24.0,Female,52.0,13.0,2.0,1.0,Standard,Monthly,545.0,13.0,1.0
84296.0,56.0,Female,52.0,28.0,1.0,6.0,Basic,Monthly,445.0,11.0,1.0
135098.0,30.0,Male,18.0,26.0,6.0,10.0,Basic,Quarterly,607.0,22.0,1.0
128876.0,33.0,Female,36.0,7.0,6.0,8.0,Standard,Annual,955.0,13.0,1.0
148733.0,44.0,Male,18.0,24.0,10.0,0.0,Premium,Quarterly,366.0,11.0,1.0
349468.0,27.0,Male,37.0,28.0,2.0,2.0,Basic,Annual,907.12,16.0,0.0
429242.0,28.0,Male,48.0,10.0,0.0,1.0,Premium,Annual,825.24,5.0,0.0
201648.0,64.0,Female,5.0,4.0,10.0,30.0,Premium,Annual,444.0,14.0,1.0
251201.0,48.0,Male,39.0,10.0,4.0,20.0,Basic,Annual,351.92,10.0,1.0
255532.0,50.0,Female,27.0,29.0,7.0,18.0,Standard,Monthly,263.91,28.0,1.0
404957.0,33.0,Female,32.0,23.0,1.0,17.0,Standard,Annual,945.72,11.0,0.0
426252.0,39.0,Female,18.0,26.0,0.0,16.0,Basic,Annual,612.52,6.0,0.0
140987.0,31.0,Female,48.0,3.0,9.0,14.0,Basic,Quarterly,967.0,13.0,1.0
140687.0,59.0,Female,53.0,11.0,6.0,5.0,Premium,Quarterly,728.0,9.0,1.0
206716.0,63.0,Female,30.0,4.0,4.0,11.0,Premium,Quarterly,658.08,5.0,1.0
74666.0,56.0,Male,57.0,2.0,7.0,4.0,Premium,Annual,326.0,8.0,1.0
156455.0,64.0,Female,57.0,16.0,1.0,15.0,Standard,Quarterly,425.0,26.0,1.0
265917.0,46.0,Male,20.0,24.0,3.0,0.0,Standard,Quarterly,516.22,8.0,0.0
170304.0,30.0,Female,5.0,5.0,0.0,6.0,Basic,Monthly,326.0,12.0,1.0
310746.0,50.0,Male,51.0,6.0,0.0,19.0,Premium,Quarterly,767.99,6.0,0.0
47401.0,35.0,Male,2.0,7.0,9.0,29.0,Premium,Monthly,806.0,15.0,1.0
150935.0,45.0,Female,30.0,29.0,1.0,14.0,Premium,Monthly,383.0,28.0,1.0
117836.0,37.0,Male,28.0,4.0,3.0,24.0,Basic,Monthly,202.0,30.0,1.0
55284.0,30.0,Female,34.0,12.0,8.0,26.0,Standard,Annual,468.0,5.0,1.0
261304.0,49.0,Female,58.0,25.0,4.0,17.0,Standard,Quarterly,570.41,3.0,0.0
120175.0,55.0,Male,46.0,15.0,8.0,30.0,Basic,Annual,982.0,2.0,1.0
215493.0,52.0,Female,3.0,11.0,3.0,30.0,Premium,Monthly,434.3,13.0,1.0
135596.0,29.0,Female,53.0,17.0,5.0,6.0,Premium,Annual,409.0,7.0,1.0
416051.0,46.0,Male,11.0,27.0,2.0,20.0,Basic,Annual,693.02,7.0,0.0
337911.0,31.0,Male,24.0,21.0,1.0,13.0,Premium,Annual,911.06,18.0,0.0
47801.0,53.0,Male,60.0,4.0,6.0,27.0,Standard,Annual,793.0,13.0,1.0
310313.0,46.0,Female,53.0,28.0,3.0,4.0,Standard,Annual,651.7,3.0,0.0
268629.0,33.0,Female,50.0,25.0,1.0,4.0,Standard,Annual,873.99,1.0,0.0
94172.0,26.0,Male,57.0,8.0,4.0,5.0,Basic,Annual,605.0,2.0,1.0
378407.0,44.0,Male,1.0,16.0,4.0,13.0,Premium,Annual,758.17,8.0,0.0
318172.0,36.0,Male,28.0,4.0,3.0,7.0,Standard,Annual,788.3,18.0,0.0
179805.0,62.0,Male,58.0,15.0,4.0,14.0,Premium,Annual,844.0,13.0,1.0
308043.0,27.0,Female,49.0,29.0,0.0,5.0,Standard,Annual,689.46,8.0,0.0
399411.0,28.0,Female,16.0,20.0,1.0,14.0,Basic,Annual,586.88,13.0,0.0
59186.0,53.0,Male,53.0,13.0,8.0,10.0,Premium,Annual,378.0,15.0,1.0
44076.0,32.0,Female,42.0,9.0,8.0,24.0,Premium,Annual,634.0,5.0,1.0
416803.0,18.0,Male,8.0,22.0,0.0,19.0,Premium,Annual,966.25,3.0,0.0
289618.0,22.0,Female,1.0,24.0,0.0,12.0,Premium,Quarterly,676.15,9.0,0.0
204362.0,65.0,Male,20.0,20.0,4.0,19.0,Standard,Monthly,581.92,4.0,1.0
78668.0,35.0,Female,54.0,23.0,9.0,3.0,Premium,Monthly,667.0,1.0,1.0
249869.0,33.0,Female,8.0,5.0,6.0,14.0,Standard,Annual,556.5,1.0,1.0
341106.0,44.0,Male,56.0,21.0,1.0,8.0,Premium,Quarterly,601.48,16.0,0.0
396446.0,31.0,Female,17.0,22.0,2.0,15.0,Basic,Annual,794.23,8.0,0.0
322798.0,50.0,Male,33.0,30.0,0.0,10.0,Basic,Annual,689.19,1.0,0.0
44657.0,39.0,Male,21.0,26.0,9.0,19.0,Premium,Annual,526.0,14.0,1.0
419269.0,26.0,Male,31.0,14.0,1.0,7.0,Basic,Annual,567.46,23.0,0.0
297992.0,24.0,Male,33.0,1.0,1.0,10.0,Premium,Quarterly,884.07,19.0,0.0
279188.0,46.0,Female,50.0,9.0,3.0,14.0,Basic,Quarterly,538.63,15.0,0.0
341379.0,46.0,Male,56.0,4.0,0.0,2.0,Standard,Quarterly,686.22,6.0,0.0
223433.0,23.0,Male,2.0,7.0,6.0,29.0,Premium,Quarterly,750.26,13.0,1.0
230507.0,36.0,Male,20.0,3.0,5.0,7.0,Basic,Quarterly,199.36,29.0,1.0
334714.0,39.0,Male,8.0,9.0,3.0,17.0,Premium,Annual,860.9,18.0,0.0
351411.0,32.0,Male,42.0,23.0,3.0,5.0,Premium,Quarterly,518.87,2.0,0.0
232898.0,20.0,Male,45.0,29.0,8.0,6.0,Standard,Annual,546.78,21.0,1.0
316577.0,20.0,Male,47.0,6.0,2.0,14.0,Standard,Quarterly,756.93,21.0,0.0
384756.0,23.0,Male,31.0,28.0,0.0,13.0,Basic,Quarterly,666.41,27.0,0.0
345508.0,39.0,Male,17.0,18.0,2.0,9.0,Premium,Annual,975.54,29.0,0.0
404760.0,36.0,Male,50.0,17.0,0.0,4.0,Basic,Annual,890.38,8.0,0.0
88116.0,39.0,Female,59.0,18.0,1.0,30.0,Standard,Annual,854.0,4.0,1.0
108435.0,56.0,Female,3.0,10.0,0.0,16.0,Premium,Monthly,497.0,16.0,1.0
97267.0,36.0,Female,51.0,21.0,3.0,29.0,Premium,Annual,390.0,18.0,1.0
177343.0,34.0,Male,7.0,9.0,1.0,19.0,Standard,Quarterly,635.0,29.0,0.0
375678.0,32.0,Male,37.0,1.0,2.0,0.0,Premium,Quarterly,895.33,16.0,0.0
56537.0,61.0,Female,59.0,4.0,7.0,28.0,Standard,Monthly,165.0,10.0,1.0
189246.0,49.0,Female,38.0,27.0,8.0,29.0,Premium,Quarterly,480.0,28.0,1.0
7464.0,24.0,Male,26.0,26.0,5.0,19.0,Standard,Monthly,884.0,12.0,1.0
23500.0,37.0,Male,2.0,6.0,3.0,22.0,Premium,Annual,473.0,21.0,1.0
379610.0,38.0,Male,8.0,17.0,2.0,9.0,Premium,Quarterly,886.55,17.0,0.0
400090.0,37.0,Male,20.0,27.0,3.0,6.0,Basic,Quarterly,837.8,29.0,0.0
241161.0,64.0,Female,13.0,20.0,8.0,12.0,Basic,Quarterly,160.77,17.0,1.0
333546.0,41.0,Female,2.0,26.0,3.0,3.0,Standard,Annual,528.61,1.0,0.0
360382.0,34.0,Male,40.0,11.0,0.0,6.0,Premium,Quarterly,592.17,28.0,0.0
304301.0,37.0,Male,49.0,14.0,0.0,2.0,Standard,Quarterly,575.29,12.0,0.0
407746.0,19.0,Female,35.0,13.0,0.0,8.0,Standard,Quarterly,881.61,1.0,0.0
57341.0,39.0,Male,34.0,27.0,3.0,7.0,Premium,Quarterly,112.0,23.0,1.0
126250.0,44.0,Male,24.0,13.0,5.0,20.0,Standard,Quarterly,904.0,10.0,1.0
123041.0,30.0,Male,36.0,18.0,10.0,19.0,Standard,Monthly,973.0,28.0,1.0
75077.0,49.0,Male,10.0,15.0,7.0,27.0,Premium,Monthly,270.0,7.0,1.0
141601.0,18.0,Female,30.0,12.0,10.0,14.0,Standard,Quarterly,213.0,22.0,1.0
113572.0,30.0,Male,31.0,17.0,10.0,28.0,Standard,Monthly,912.0,7.0,1.0
312072.0,23.0,Female,4.0,5.0,1.0,17.0,Premium,Quarterly,763.2,9.0,0.0
440174.0,38.0,Male,6.0,10.0,2.0,13.0,Standard,Quarterly,784.05,30.0,0.0
98357.0,34.0,Female,57.0,9.0,6.0,8.0,Standard,Annual,982.0,11.0,1.0
192083.0,32.0,Male,42.0,4.0,3.0,2.0,Basic,Monthly,463.0,22.0,1.0
42042.0,58.0,Male,3.0,9.0,5.0,21.0,Premium,Monthly,556.0,8.0,1.0
187337.0,52.0,Male,44.0,5.0,8.0,25.0,Standard,Annual,653.0,29.0,1.0
447160.0,34.0,Male,37.0,26.0,1.0,10.0,Standard,Annual,939.82,7.0,0.0
149277.0,34.0,Female,34.0,26.0,0.0,1.0,Basic,Annual,447.0,5.0,1.0
119330.0,40.0,Female,1.0,15.0,1.0,3.0,Standard,Monthly,972.0,14.0,1.0
409460.0,27.0,Male,11.0,3.0,2.0,10.0,Basic,Annual,928.67,9.0,0.0
392682.0,30.0,Female,35.0,20.0,1.0,8.0,Standard,Quarterly,783.36,10.0,0.0
265224.0,41.0,Female,6.0,11.0,4.0,15.0,Basic,Quarterly,631.4,11.0,0.0
373275.0,31.0,Male,47.0,26.0,0.0,4.0,Standard,Quarterly,809.22,10.0,0.0
48686.0,25.0,Male,1.0,27.0,2.0,23.0,Premium,Monthly,954.0,20.0,1.0
143549.0,61.0,Female,43.0,1.0,1.0,2.0,Premium,Monthly,795.0,24.0,1.0
110586.0,47.0,Male,46.0,10.0,10.0,29.0,Premium,Quarterly,942.0,29.0,1.0
95706.0,39.0,Female,16.0,2.0,8.0,25.0,Standard,Annual,734.0,20.0,1.0
29154.0,34.0,Male,50.0,10.0,9.0,6.0,Premium,Monthly,641.0,21.0,1.0
210777.0,59.0,Female,55.0,16.0,3.0,29.0,Premium,Monthly,270.83,30.0,1.0
219613.0,26.0,Male,34.0,22.0,4.0,9.0,Premium,Quarterly,922.34,18.0,1.0
389904.0,22.0,Male,22.0,25.0,1.0,19.0,Standard,Annual,809.58,22.0,0.0
403695.0,48.0,Male,58.0,26.0,4.0,7.0,Premium,Annual,897.89,17.0,0.0
309232.0,47.0,Female,23.0,27.0,3.0,12.0,Standard,Quarterly,553.68,12.0,0.0
301976.0,26.0,Female,6.0,30.0,1.0,13.0,Basic,Annual,869.83,13.0,0.0
419249.0,41.0,Male,42.0,3.0,0.0,0.0,Premium,Annual,579.98,12.0,0.0
354312.0,49.0,Male,15.0,19.0,0.0,2.0,Premium,Annual,605.48,8.0,0.0
256818.0,20.0,Female,13.0,12.0,5.0,12.0,Standard,Monthly,837.32,5.0,1.0
275789.0,39.0,Male,17.0,19.0,2.0,20.0,Standard,Quarterly,503.23,22.0,0.0
121394.0,52.0,Male,56.0,8.0,4.0,2.0,Premium,Quarterly,767.0,23.0,1.0
378665.0,19.0,Male,53.0,10.0,1.0,6.0,Basic,Quarterly,707.49,25.0,0.0
281830.0,32.0,Male,20.0,27.0,3.0,19.0,Basic,Annual,738.4,3.0,0.0
215335.0,33.0,Female,47.0,21.0,3.0,25.0,Standard,Monthly,712.58,28.0,1.0
80335.0,38.0,Female,13.0,30.0,6.0,30.0,Premium,Monthly,468.0,6.0,1.0
245482.0,59.0,Female,9.0,23.0,4.0,21.0,Premium,Monthly,933.04,21.0,1.0
249481.0,18.0,Female,27.0,22.0,0.0,25.0,Premium,Monthly,686.15,25.0,1.0
433579.0,21.0,Male,34.0,11.0,2.0,2.0,Standard,Annual,853.72,17.0,0.0
230073.0,56.0,Male,10.0,12.0,3.0,29.0,Standard,Annual,752.35,13.0,1.0
355395.0,33.0,Female,47.0,21.0,3.0,1.0,Basic,Annual,895.32,6.0,0.0
82319.0,52.0,Female,42.0,8.0,2.0,29.0,Basic,Quarterly,128.0,4.0,1.0
42286.0,39.0,Male,25.0,6.0,1.0,0.0,Standard,Quarterly,259.0,28.0,1.0
448236.0,46.0,Female,57.0,11.0,4.0,3.0,Premium,Quarterly,651.76,7.0,0.0
277943.0,23.0,Male,42.0,18.0,1.0,20.0,Standard,Quarterly,924.87,13.0,0.0
1934.0,45.0,Male,52.0,7.0,1.0,25.0,Premium,Annual,676.0,17.0,1.0
335717.0,43.0,Male,38.0,22.0,0.0,2.0,Premium,Annual,581.58,27.0,0.0
230641.0,53.0,Male,37.0,11.0,5.0,27.0,Basic,Annual,336.61,7.0,1.0
115358.0,25.0,Female,28.0,15.0,0.0,19.0,Basic,Monthly,534.0,19.0,1.0
264887.0,45.0,Female,27.0,6.0,0.0,7.0,Standard,Quarterly,863.76,2.0,0.0
55634.0,24.0,Female,14.0,22.0,6.0,13.0,Basic,Quarterly,191.0,20.0,1.0
156981.0,36.0,Female,3.0,11.0,10.0,21.0,Basic,Monthly,667.0,21.0,1.0
210933.0,19.0,Female,32.0,12.0,2.0,27.0,Standard,Annual,744.36,9.0,1.0
268034.0,39.0,Female,42.0,23.0,1.0,16.0,Basic,Quarterly,647.07,10.0,0.0
244222.0,42.0,Male,3.0,21.0,9.0,15.0,Standard,Monthly,532.59,5.0,1.0
216827.0,55.0,Female,22.0,12.0,10.0,8.0,Basic,Quarterly,751.68,12.0,1.0
232739.0,18.0,Female,51.0,28.0,4.0,15.0,Standard,Monthly,922.25,12.0,1.0
71139.0,53.0,Male,55.0,14.0,9.0,22.0,Premium,Quarterly,361.0,25.0,1.0
235748.0,19.0,Female,48.0,7.0,8.0,7.0,Basic,Quarterly,513.19,29.0,1.0
89704.0,44.0,Female,14.0,14.0,6.0,14.0,Basic,Annual,201.0,10.0,1.0
372718.0,47.0,Female,53.0,16.0,3.0,8.0,Standard,Quarterly,904.74,12.0,0.0
12079.0,24.0,Female,34.0,14.0,9.0,13.0,Basic,Annual,345.0,21.0,1.0
